Predictions,Lower Bound,Upper Bound
39.889973,39.067837,40.71211
39.79347,38.971333,40.615604
39.659966,38.83783,40.4821
39.510094,38.687958,40.33223
39.3546,38.532463,40.176735
39.199078,38.37694,40.021214
39.046284,38.224148,39.86842
38.897995,38.07586,39.72013
38.754986,37.93285,39.57712
38.617676,37.79554,39.43981
