Predictions,Lower Bound,Upper Bound
89.35735,87.34263,91.37208
89.09963,87.08491,91.11436
88.777084,86.76236,90.79181
88.415634,86.40091,90.43036
88.03789,86.02316,90.05261
87.68469,85.66997,89.69942
87.317566,85.30284,89.33229
86.945076,84.93035,88.9598
86.56983,84.55511,88.58456
86.19158,84.17686,88.20631
