Predictions,Lower Bound,Upper Bound
33.217026,31.959896,34.474155
32.59637,31.339241,33.8535
32.175472,30.918343,33.432602
31.879175,30.622046,33.136303
31.663895,30.406765,32.921024
31.501284,30.244154,32.75841
31.377193,30.120064,32.634323
31.281597,30.024467,32.538727
31.207956,29.950827,32.465084
31.152756,29.895626,32.409885
