Date,Forecast
2025-06-12,103.27433776855469
2025-06-13,102.27855682373047
2025-06-14,101.55394744873047
2025-06-15,100.88935089111328
2025-06-16,100.41065979003906
2025-06-17,99.99842834472656
2025-06-18,99.65044403076172
2025-06-19,99.3737564086914
2025-06-20,99.02689361572266
2025-06-21,98.70648956298828
2025-06-22,98.41014099121094
2025-06-23,98.22521209716797
2025-06-24,98.03833770751953
2025-06-25,97.7240982055664
2025-06-26,97.43527221679688
2025-06-27,97.20021057128906
2025-06-28,96.98501586914062
