Date,Forecast
2025-06-12,74.9987564086914
2025-06-13,72.52925109863281
2025-06-14,71.4530029296875
2025-06-15,70.87393951416016
2025-06-16,70.666015625
2025-06-17,70.77420806884766
2025-06-18,71.66343688964844
2025-06-19,71.44992065429688
2025-06-20,71.26950073242188
2025-06-21,71.41679382324219
2025-06-22,71.56752014160156
2025-06-23,71.6959228515625
2025-06-24,71.80282592773438
2025-06-25,71.8858413696289
2025-06-26,71.94498443603516
2025-06-27,72.08252716064453
2025-06-28,72.21956634521484
2025-06-29,72.33482360839844
2025-06-30,72.45293426513672
2025-07-01,72.57911682128906
2025-07-02,72.71443939208984
2025-07-03,72.85813903808594
2025-07-04,73.00762939453125
2025-07-05,73.15489196777344
2025-07-06,73.30611419677734
2025-07-07,73.4638671875
2025-07-08,73.62458038330078
2025-07-09,73.78544616699219
2025-07-10,73.94606018066406
