Predictions,Lower Bound,Upper Bound
44.15519,43.62112,44.68926
44.309883,43.775814,44.843952
44.413002,43.878933,44.94707
44.503582,43.969513,45.03765
44.591537,44.05747,45.125607
44.67999,44.14592,45.214058
44.76976,44.23569,45.30383
44.860695,44.326626,45.394764
44.952175,44.418106,45.486244
45.04352,44.509453,45.57759
