Predictions,Lower Bound,Upper Bound
63.414837,62.146877,64.68279
63.536232,62.268272,64.80419
63.71824,62.45028,64.9862
63.936142,62.668182,65.2041
64.1733,62.905342,65.44126
64.41838,63.15042,65.68634
64.66377,63.395813,65.93173
64.90451,63.63655,66.17247
65.13745,63.86949,66.40541
65.36072,64.09276,66.62868
