Predictions,Lower Bound,Upper Bound
47.119865,46.763935,47.475796
47.150845,46.794914,47.506775
47.19791,46.84198,47.55384
47.255272,46.89934,47.611202
47.31915,46.96322,47.67508
47.386993,47.031063,47.742924
47.456978,47.101048,47.81291
47.5278,47.17187,47.88373
47.59841,47.24248,47.95434
47.6682,47.31227,48.02413
