Predictions,Lower Bound,Upper Bound
54.764923,53.193874,56.33597
54.63164,53.060593,56.20269
54.426426,52.855377,55.997475
54.173397,52.60235,55.744446
53.889744,52.318695,55.460793
53.588024,52.016975,55.159073
53.277687,51.70664,54.848736
52.965096,51.394047,54.536144
52.655052,51.084003,54.2261
52.35097,50.779922,53.92202
