Predictions,Lower Bound,Upper Bound
41.882668,41.281,42.484337
41.826393,41.224724,42.428062
41.744595,41.142925,42.346264
41.6476,41.04593,42.249268
41.540985,40.939316,42.142654
41.428234,40.826565,42.029903
41.311348,40.70968,41.913017
41.19188,40.59021,41.79355
41.07102,40.46935,41.672688
40.949715,40.348045,41.551384
