Date,District,Market,Fruit,Grade,Variety,Min Price,Max Price,Avg Price
2/10/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/10/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/11/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/11/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/11/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/12/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/12/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/12/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/13/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/13/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/13/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/14/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/14/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/14/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/15/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/15/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/15/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/16/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/16/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/16/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/17/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/17/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/17/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/18/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/18/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/18/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/19/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/19/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/19/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/20/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/20/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/20/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/21/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/21/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/21/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/22/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/22/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/22/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/23/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/23/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/23/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/24/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/24/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/24/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/25/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/25/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/25/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/26/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/26/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/26/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/27/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/27/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/27/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/28/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/28/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/28/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
2/29/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
2/29/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
2/29/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/1/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/1/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/1/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/2/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/2/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/2/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/3/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/3/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/3/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/4/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/4/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/4/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/5/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/5/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/5/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/6/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/6/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/6/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/7/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/7/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/7/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/8/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/8/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/8/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/9/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/9/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/9/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/10/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/10/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/10/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/11/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/11/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/11/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/12/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/12/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/12/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/13/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/13/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/13/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/14/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/14/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/14/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/15/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/15/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/15/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/16/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/16/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/16/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/17/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/17/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/17/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/18/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/18/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/18/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/19/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/19/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/19/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/20/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/20/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/20/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/21/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/21/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/21/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/22/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/22/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/22/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/23/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/23/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/23/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/24/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/24/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/24/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/25/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/25/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/25/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/26/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/26/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/26/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/27/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/27/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/27/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/28/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/28/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/28/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/29/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/29/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/29/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/30/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/30/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/30/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
3/31/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
3/31/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
3/31/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/1/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/1/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/1/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/2/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/2/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/2/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/3/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/3/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/3/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/4/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/4/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/4/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/5/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/5/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/5/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/6/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/6/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/6/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/7/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/7/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/7/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/8/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/8/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/8/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/9/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/9/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/9/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/10/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/10/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/10/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/11/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/11/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/11/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/12/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/12/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/12/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/13/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/13/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/13/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/14/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/14/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/14/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/15/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/15/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/15/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/16/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/16/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/16/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/17/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/17/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/17/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/18/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/18/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/18/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/19/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/19/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/19/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/20/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/20/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/20/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/21/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/21/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/21/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/22/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/22/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/22/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/23/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/23/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/23/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/24/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/24/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/24/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/25/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/25/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/25/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/26/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/26/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/26/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/27/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/27/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/27/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/28/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/28/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/28/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/29/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/29/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/29/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
4/30/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
4/30/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
4/30/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/1/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/1/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/1/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/2/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/2/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/2/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/3/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/3/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/3/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/4/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/4/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/4/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/5/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/5/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/5/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/6/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/6/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/6/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/7/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/7/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/7/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/8/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/8/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/8/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/9/2020,Srinagar,Parimpore,Cherry,Large,Cherry,0,0,0
5/9/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,0,0,0
5/9/2020,Srinagar,Parimpore,Cherry,Small,Cherry,0,0,0
5/10/2020,Srinagar,Parimpore,Cherry,Large,Cherry,140,180,160
5/10/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,100,130,115
5/10/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,80,70
5/11/2020,Srinagar,Parimpore,Cherry,Large,Cherry,140,180,160
5/11/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,100,130,115
5/11/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,80,70
5/12/2020,Srinagar,Parimpore,Cherry,Large,Cherry,150,180,165
5/12/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,120,160,140
5/12/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,90,75
5/13/2020,Srinagar,Parimpore,Cherry,Large,Cherry,150,180,165
5/13/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,120,160,140
5/13/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,90,75
5/14/2020,Srinagar,Parimpore,Cherry,Large,Cherry,100,180,140
5/14/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,50,80,65
5/14/2020,Srinagar,Parimpore,Cherry,Small,Cherry,30,50,40
5/15/2020,Srinagar,Parimpore,Cherry,Large,Cherry,100,180,140
5/15/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,50,80,65
5/15/2020,Srinagar,Parimpore,Cherry,Small,Cherry,30,50,40
5/16/2020,Srinagar,Parimpore,Cherry,Large,Cherry,80,120,100
5/16/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,100,80
5/16/2020,Srinagar,Parimpore,Cherry,Small,Cherry,30,80,55
5/17/2020,Srinagar,Parimpore,Cherry,Large,Cherry,150,200,175
5/17/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,120,160,140
5/17/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,90,75
5/18/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/18/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/18/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/19/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/19/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/19/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/20/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/20/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/20/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/21/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/21/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/21/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/22/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/22/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/22/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/23/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/23/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/23/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/24/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/24/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/24/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/25/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/25/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/25/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/26/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/26/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/26/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/27/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/27/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/27/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/28/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/28/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/28/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/29/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/29/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/29/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/30/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/30/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/30/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/31/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/31/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/31/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/1/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
6/1/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/1/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/2/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
6/2/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/2/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/3/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
6/3/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/3/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/4/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
6/4/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/4/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/5/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/5/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/5/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/6/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/6/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/6/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/7/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/7/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/7/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/8/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/8/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/8/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/9/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/9/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/9/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/10/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/10/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
