Date,District,Market,Fruit,Grade,Variety,Min Price,Max Price,Avg Price
6/24/2019,Srinagar,Parimpore,Cherry,Large,Cherry,170,200,185
6/24/2019,Srinagar,Parimpore,Cherry,Medium,Cherry,150,190,170
6/24/2019,Srinagar,Parimpore,Cherry,Small,Cherry,80,100,90
6/25/2019,Srinagar,Parimpore,Cherry,Large,Cherry,170,200,185
6/25/2019,Srinagar,Parimpore,Cherry,Medium,Cherry,150,190,170
6/25/2019,Srinagar,Parimpore,Cherry,Small,Cherry,80,100,90
6/26/2019,Srinagar,Parimpore,Cherry,Large,Cherry,170,200,185
6/26/2019,Srinagar,Parimpore,Cherry,Medium,Cherry,150,190,170
6/26/2019,Srinagar,Parimpore,Cherry,Small,Cherry,80,100,90
6/27/2019,Srinagar,Parimpore,Cherry,Large,Cherry,170,200,185
6/27/2019,Srinagar,Parimpore,Cherry,Medium,Cherry,150,190,170
6/27/2019,Srinagar,Parimpore,Cherry,Small,Cherry,80,100,90
6/28/2019,Srinagar,Parimpore,Cherry,Large,Cherry,170,200,185
6/28/2019,Srinagar,Parimpore,Cherry,Medium,Cherry,150,190,170
6/28/2019,Srinagar,Parimpore,Cherry,Small,Cherry,80,100,90
6/29/2019,Srinagar,Parimpore,Cherry,Large,Cherry,170,200,185
6/29/2019,Srinagar,Parimpore,Cherry,Medium,Cherry,150,190,170
6/29/2019,Srinagar,Parimpore,Cherry,Small,Cherry,80,100,90
6/30/2019,Srinagar,Parimpore,Cherry,Large,Cherry,170,200,185
6/30/2019,Srinagar,Parimpore,Cherry,Medium,Cherry,150,190,170
6/30/2019,Srinagar,Parimpore,Cherry,Small,Cherry,100,120,110
5/10/2020,Srinagar,Parimpore,Cherry,Large,Cherry,140,180,160
5/10/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,100,130,115
5/10/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,80,70
5/11/2020,Srinagar,Parimpore,Cherry,Large,Cherry,140,180,160
5/11/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,100,130,115
5/11/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,80,70
5/12/2020,Srinagar,Parimpore,Cherry,Large,Cherry,150,180,165
5/12/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,120,160,140
5/12/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,90,75
5/13/2020,Srinagar,Parimpore,Cherry,Large,Cherry,150,180,165
5/13/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,120,160,140
5/13/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,90,75
5/14/2020,Srinagar,Parimpore,Cherry,Large,Cherry,100,180,140
5/14/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,50,80,65
5/14/2020,Srinagar,Parimpore,Cherry,Small,Cherry,30,50,40
5/15/2020,Srinagar,Parimpore,Cherry,Large,Cherry,100,180,140
5/15/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,50,80,65
5/15/2020,Srinagar,Parimpore,Cherry,Small,Cherry,30,50,40
5/16/2020,Srinagar,Parimpore,Cherry,Large,Cherry,80,120,100
5/16/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,100,80
5/16/2020,Srinagar,Parimpore,Cherry,Small,Cherry,30,80,55
5/17/2020,Srinagar,Parimpore,Cherry,Large,Cherry,150,200,175
5/17/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,120,160,140
5/17/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,90,75
5/18/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/18/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/18/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/19/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/19/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/19/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/20/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/20/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/20/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/21/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/21/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/21/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/22/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/22/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/22/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/23/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/23/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,60,80,70
5/23/2020,Srinagar,Parimpore,Cherry,Small,Cherry,40,60,50
5/24/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/24/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/24/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/25/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/25/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/25/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/26/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/26/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/26/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/27/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/27/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/27/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/28/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/28/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/28/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/29/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/29/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/29/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/30/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/30/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/30/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
5/31/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
5/31/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
5/31/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/1/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
6/1/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/1/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/2/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
6/2/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/2/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/3/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
6/3/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/3/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/4/2020,Srinagar,Parimpore,Cherry,Large,Cherry,90,110,100
6/4/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/4/2020,Srinagar,Parimpore,Cherry,Small,Cherry,60,70,65
6/5/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/5/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/5/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/6/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/6/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/6/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/7/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/7/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/7/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/8/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/8/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/8/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/9/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/9/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/9/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/10/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/10/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/10/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/11/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/11/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/11/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/12/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/12/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/12/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/13/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/13/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/13/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/14/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/14/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/14/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/15/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/15/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/15/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/16/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/16/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/16/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/17/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/17/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/17/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/18/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/18/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/18/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/19/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/19/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/19/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/20/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/20/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/20/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/21/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/21/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/21/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/22/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/22/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/22/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/23/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/23/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/23/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/24/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/24/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/24/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/25/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/25/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/25/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/26/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/26/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/26/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/27/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/27/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/27/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/28/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/28/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/28/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/29/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/29/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/29/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
6/30/2020,Srinagar,Parimpore,Cherry,Large,Cherry,110,120,115
6/30/2020,Srinagar,Parimpore,Cherry,Medium,Cherry,80,90,85
6/30/2020,Srinagar,Parimpore,Cherry,Small,Cherry,90,100,95
5/10/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/10/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/10/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/11/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/11/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/11/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/12/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/12/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/12/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/13/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/13/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/13/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/14/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/14/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/14/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/15/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/15/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/15/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/16/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/16/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/16/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/17/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/17/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/17/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/18/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/18/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/18/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/19/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/19/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/19/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/20/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/20/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/20/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/21/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/21/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/21/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/22/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/22/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/22/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/23/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/23/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/23/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/24/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/24/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/24/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/25/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/25/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/25/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
5/26/2021,Srinagar,Parimpore,Cherry,Large,Cherry,120,160,140
5/26/2021,Srinagar,Parimpore,Cherry,Medium,Cherry,90,100,95
5/26/2021,Srinagar,Parimpore,Cherry,Small,Cherry,50,70,60
