Date,District,Market,Fruit,Grade,Variety,Min Price,Max Price,Avg Price
6/30/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,80,55
7/1/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,200,150
7/1/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,190,120
7/1/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,80,55
7/2/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/2/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/2/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
7/3/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/3/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/3/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
7/4/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/4/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/4/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
7/5/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/5/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/5/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
7/6/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/6/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/6/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
7/7/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/7/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/7/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
7/8/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/8/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/8/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
7/9/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/9/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/9/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
7/10/2017,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,160,120
7/10/2017,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,150,100
7/10/2017,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/15/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/15/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/15/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/16/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/16/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/16/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/17/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/17/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/17/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/18/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/18/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/18/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/19/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/19/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/19/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/20/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/20/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/20/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/21/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/21/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/21/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/22/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/22/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/22/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/23/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,120,100
5/23/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,80,60
5/23/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,60,45
5/24/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,120,100
5/24/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,80,60
5/24/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,60,45
5/25/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,120,100
5/25/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,80,60
5/25/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,60,45
5/26/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,120,100
5/26/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,80,60
5/26/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,60,45
5/27/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/27/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/27/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
5/28/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/28/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/28/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
5/29/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/29/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/29/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
5/30/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/30/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/30/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
5/31/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
5/31/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
5/31/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
6/1/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/1/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/1/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/2/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/2/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/2/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/3/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/3/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/3/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/4/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,100,90
6/4/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,60,50
6/4/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,25,35,30
6/5/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,100,90
6/5/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,60,50
6/5/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,25,35,30
6/6/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,100,90
6/6/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,60,50
6/6/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,25,35,30
6/7/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,100,90
6/7/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,60,50
6/7/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,25,35,30
6/8/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,120,100
6/8/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,80,60
6/8/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,20,40,30
6/9/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,80,120,100
6/9/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,40,80,60
6/9/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,20,40,30
6/10/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/10/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/10/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/11/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/11/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/11/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/12/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/12/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/12/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/13/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/13/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/13/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/14/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/14/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/14/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/15/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/15/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/15/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/16/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,130,110
6/16/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,80,70
6/16/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,50,40
6/17/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,120,105
6/17/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,80,65
6/17/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,60,45
6/18/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,90,120,105
6/18/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,50,80,65
6/18/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,60,45
6/19/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/19/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/19/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/20/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/20/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/20/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/21/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/21/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/21/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/22/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/22/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/22/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/23/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/23/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/23/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/24/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/24/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/24/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/25/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/25/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/25/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/26/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/26/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/26/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/27/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/27/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/27/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/28/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/28/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/28/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/29/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/29/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/29/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
6/30/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,130,120
6/30/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,100,90
6/30/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,70,60
7/1/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/1/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/1/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/2/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/2/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/2/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/3/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/3/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/3/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/4/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/4/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/4/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/5/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/5/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/5/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/6/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/6/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/6/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/7/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/7/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/7/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/8/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/8/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/8/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/9/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/9/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/9/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
7/10/2018,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,130,115
7/10/2018,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,90,80
7/10/2018,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,60,50
5/15/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/15/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,145,112.5
5/15/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/16/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/16/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,145,112.5
5/16/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/17/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/17/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,145,112.5
5/17/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/18/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/18/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,145,112.5
5/18/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/19/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/19/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,145,112.5
5/19/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/20/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/20/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,145,112.5
5/20/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/21/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/21/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,145,112.5
5/21/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/22/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/22/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,145,112.5
5/22/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/23/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/23/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,140,110
5/23/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/24/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
5/24/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,140,110
5/24/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/25/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,160,135
5/25/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,140,115
5/25/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,90,70
5/26/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,160,135
5/26/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,140,115
5/26/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,90,70
5/27/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,160,135
5/27/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,140,115
5/27/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,90,70
5/28/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,160,135
5/28/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,140,115
5/28/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,90,70
5/29/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,110,160,135
5/29/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,140,115
5/29/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,90,70
5/30/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,160,140
5/30/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,120,100
5/30/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
5/31/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,160,140
5/31/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,120,100
5/31/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
6/1/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,160,140
6/1/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,120,100
6/1/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
6/2/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,160,140
6/2/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,120,100
6/2/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
6/3/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
6/3/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
6/3/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
6/4/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
6/4/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
6/4/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
6/5/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
6/5/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
6/5/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
6/6/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
6/6/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
6/6/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
6/7/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,140,120
6/7/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,60,100,80
6/7/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,30,70,50
6/8/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,160,140
6/8/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,80,120,100
6/8/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,80,60
6/9/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,150,125
6/9/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,125,97.5
6/9/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,70,55
6/10/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,150,125
6/10/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,125,97.5
6/10/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,70,55
6/11/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,150,125
6/11/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,125,97.5
6/11/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,70,55
6/12/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,100,150,125
6/12/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,70,125,97.5
6/12/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,40,70,55
6/13/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,200,160
6/13/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,180,135
6/13/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,100,75
6/14/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,200,160
6/14/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,180,135
6/14/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,50,100,75
6/15/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
6/15/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,200,145
6/15/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,60,120,100
6/16/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,120,180,150
6/16/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,90,200,145
6/16/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,60,120,100
6/17/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,180,260,220
6/17/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,150,240,195
6/17/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,100,130,115
6/18/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,250,300,275
6/18/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,220,260,240
6/18/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,150,200,175
6/19/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,250,300,275
6/19/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,220,260,240
6/19/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,150,200,175
6/20/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,250,300,275
6/20/2019,Jammu,Narwal Jammu (F&V),Cherry,Medium,Cherry,220,260,240
6/20/2019,Jammu,Narwal Jammu (F&V),Cherry,Small,Cherry,150,200,175
6/21/2019,Jammu,Narwal Jammu (F&V),Cherry,Large,Cherry,250,300,275
