Predictions,Lower Bound,Upper Bound
68.67152,68.57711,68.76592
68.66042,68.56602,68.75483
68.644455,68.55005,68.73886
68.62683,68.532425,68.72124
68.60893,68.51453,68.70334
68.59143,68.497025,68.68584
68.57406,68.47965,68.668465
68.557274,68.46287,68.65168
68.54098,68.44657,68.63538
68.52515,68.43074,68.61955
